id,date,likes,reposts,comments,views,text
8226,1680606392,28,1,0,584,"👥 31 марта 2023 года состоялся Съезд Вольного экономического общества России. Вологодскую региональную общественную организацию Общероссийской общественной организации «Вольное экономическое общество России» представляли ее руководитель зам. директора ФГБУН ВолНЦ РАН по научной работе к.э.н. Л.В. Бабич и член организации директор ФГБУН ВолНЦ РАН д.э.н. А.А. Шабунова.
 
✅ В качестве традиционной научной части Съезда прошел Санкт-Петербургский международный экономический конгресс (СПЭК-2023) (https://veorus.ru/события/съезд-вэо-россии-2023), где обсуждались приоритетные вопросы технологического и социально-экономического развития России в условиях глобальных трансформаций.

📚 С докладом «Социально-демографические проблемы регионального развития» на семинаре «Экономика для человека: образование, здравоохранение, культура» выступила д.э.н. А.А. Шабунова.
 
🥈 На церемонии награждения региональных организаций / региональных отделений ВЭО России по итогам их деятельности в 2021–2022 гг. Вологодская региональная общественная организация ВЭО России получила диплом II степени «За активную экспертно-аналитическую деятельность».
 
📃 http://www.vscc.ac.ru/activity/view?id=8502

#конгресс #ВЭО #инновации"
8225,1680588776,25,1,0,532,"📃Обучающий семинар для магистрантов и аспирантов «Финансовая грамотность как залог материального благополучия современного человека» прошел в ВолНЦ РАН 
 
💬 Об основных правилах грамотного финансового поведения, связанных с ведением семейного бюджета, формированием сбережений и финансовой безопасностью, на прошедшем обучающем семинаре для магистрантов и аспирантов ВолНЦ РАН рассказала старший научный сотрудник отдела исследования уровня и образа жизни населения к.э.н. Галина Вадимовна Белехова. 
 
📚 Подробности читайте на сайте: http://www.isert-ran.ru/activity/view?id=8499
 
#ВолНЦРАН #экономика #семинары"
8224,1680587291,13,2,0,406,"👥 С 27 по 31 марта 2023 года прошла VIII международная научно-практическая интернет-конференция «Глобальные вызовы и региональное развитие в зеркале социологических измерений», организованная Вологодским научным центром РАН совместно с Институтом социологии НАН Беларуси.
 
👉 Ученые-социологи, аспиранты, магистранты и молодые специалисты из 35 регионов России, Армении, Беларуси, Казахстана обсудили актуальные проблемы развития России и ряда зарубежных стран в условиях глобальных мировых вызовов.
 
Лучшими научными докладами конференции были признаны: 
✅ «Ценность жизни и здоровья в контексте рискованного поведения населения (на материалах Вологодской области)», Короленко Александра Владимировна, Вологодский научный центр РАН; 
✅ «Идентификация проявлений экономического неравенства граждан на основе социологических исследований доходных групп», Тарасов Владимир Тимофеевич, Чебоксарский филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации; 
✅ «Оценки уровня и структурной сбалансированности инновационной конкурентной привлекательности регионов Северо-Западного федерального округа», Гринчель Борис Михайлович, Институт проблем региональной экономики РАН; 
✅ «Геополитические вызовы и специфика занятости российских ученых и преподавателей: нет ли противоречий?», Александрова Ольга Аркадьевна, Институт социально-экономических проблем народонаселения ФНИСЦ РАН, Финансовый университет при Правительстве РФ; 
✅ «Просоциальные практики в медиапространстве», Полюшкевич Оксана Александровна, Иркутский государственный университет.
 
Полный список лауреатов I, II и III степени в Приложении.
 
Благодарим участников конференции за плодотворную работу и ждем на следующих мероприятиях #ВолНЦРАН.
 
 📚 http://www.isert-ran.ru/activity/view?id=8500 

#научные_конференции_ВолНЦ"
8220,1680514841,44,3,3,860,"📢 Уважаемые коллеги, спешим поделиться прекрасной новостью (эмоции еще не отпустили)!
 
🏐 1 апреля 2023 года команда ВолНЦ РАН впервые одержала победу во втором матче по волейболу! (Это не шутка!) Ура! 🔥Счет по партиям 2:1 (25:19, 21:25 и 15:2).

⚠ Напоминаем, что в состав команды входят Н. Румянцев (капитан команды), М. Малышев, А. Попов, В. Ригин, И. Рассохина, Л. Сухарева, А. Богомолова и И. Кондаков (бывший сотрудник).

🙌 Приходите поддержать нас на следующей игре! Мы очень стараемся, а играть с поддержкой намного интереснее и проще! 🏆
 
#Вненаучные_мероприятия"
8219,1680249524,13,1,0,558,"Вышел в свет новый выпуск журнала «Проблемы развития территории» Т.27, №2, 2023 г. 
 
Читайте в выпуске: 
 
🧩Рубрика «От редакции»: 
Ускова Т.В. Методическое обеспечение задачи адаптации региональной экономики к новым условиям хозяйствования 
http://pdt.vscc.ac.ru/article/29569 
 
🧩Рубрика «Устойчивое развитие территорий, отраслей и производственных комплексов»: 
Румянцев Н.М. Репозиционирование экономики региона в цепочках создания стоимости на основе поиска перспективных специализаций: кейс лесопромышленного комплекса Вологодской области 
http://pdt.vscc.ac.ru/article/29570 
Федорова А.В., Емельянова Е.Г., Кузьменков А.А. Тенденции развития жилищного строительства в муниципальных образованиях Республики Карелия 
http://pdt.vscc.ac.ru/article/29571 
 
🧩Рубрика «Территориальная организация и управление» 
Макарова М.Н. Система расселения как результат адаптации населения к социально-экономическим условиям регионального развития 
http://pdt.vscc.ac.ru/article/29572 
Патракова С.С. Хозяйственная сельско-городская кооперация как инструмент обеспечения сбалансированности экономического пространства региона 
http://pdt.vscc.ac.ru/article/29573 
 
🧩Рубрика «Территориальные финансы»: 
Малышев М.К. Налоговое поведение хозяйствующих субъектов: теоретические аспекты 
http://pdt.vscc.ac.ru/article/29574 

🧩Рубрика «Качество жизни и человеческий потенциал территорий» 
Воробьева И.Н. Факторы формирования территориальной идентичности населения: социологический анализ 
http://pdt.vscc.ac.ru/article/29575 
Хотеева Е.А., Степусь И.С. Миграция населения в Российской Арктике в статистических оценках и практике управления регионами 
http://pdt.vscc.ac.ru/article/29576 
Проворова А.А. Оценка эффективности реализации трудового потенциала региона: анализ методического инструментария 
http://pdt.vscc.ac.ru/article/29577 
 
🧩Рубрика «Мониторинг перемен: основные тенденции» 
Сидоров М.А. Мониторинг экономики: итоги 2022 года 
http://pdt.vscc.ac.ru/article/29578 
Дементьева И.Н., Леонидова Е.Э. Мониторинг социального самочувствия населения Вологодской области в феврале 2023 года 
http://pdt.vscc.ac.ru/article/29579 
 
🧩Рубрика «Хроника научной жизни»: 
Новые издания ФГБУН ВолНЦ РАН 
http://pdt.vscc.ac.ru/article/29580 
 
#Научные_журналы #ВолНЦ_РАН #Публикации"
8218,1680182931,14,2,0,598,"В Вологодском научном центре РАН состоялся научный семинар «Учет культурного кода экономики в регионе»
 
О роли культуры в экономике, а также о возможностях научного изучения этого общественного явления на прошедшем семинаре под руководством научного руководителя ФГБУН ВолНЦ РАН член-корр. РАН, д.э.н., профессора В.А. Ильина в рамках основного доклада рассказал старший научный сотрудник отдела исследования уровня и качества жизни населения к.э.н. Максим Александрович Головчин. 

📍 Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8472

#ВолНЦРАН #семинары #экономика"
8217,1680181837,10,0,0,438,"👥 Исследовательская группа ВолНЦ РАН стала партнером всероссийского проекта «Студенческий мониторинг 2023» 

Исследовательская группа лаборатории исследования социальных процессов и эффективности государственного управления отдела исследования уровня и образа жизни населения ВолНЦ РАН в лице зав.лаб., в.н.с. к.и.н. Ю.В. Ухановой, с.н.с. к.э.н. К.Е. Косыгиной, м.н.с. А.Э. Ждановой принимает участие в ежегодном всероссийском мониторинговом проекте «Студенческий мониторинг 2023» в качестве партнера исследования. 

Организатором исследования выступает Институт социально-политических исследований Федерального научно-исследовательского центра РАН (ИСПИ ФНИСЦ РАН). 

Данный проект направлен на изучение жизненных и образовательных стратегий российской молодежи, общественно-политических настроений и уровня политической культуры в студенческой среде, досуговых практик, отношения студентов к цифровизации образовательного процесса. В марте 2023 года уже состоялся запуск очередной, третьей волны мониторинга. 
 
Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8473 

#ВолЦНРАН #Сотрудничество_ВолНЦРАН #Исследования_ВолНЦРАН #ФНИСЦРАН #мониторинг #всероссийскийпроект"
8216,1680096881,23,1,0,612,"Сотрудники ВолНЦ РАН приняли участие в работе VI Международной научно-практической конференции РИМАШЕВСКИЕ ЧТЕНИЯ «Сбережение населения России: здоровье, занятость, уровень и качество жизни», которая состоялась 28 марта 2023 г. в Москве в ФГБУН Институт социально-экономических проблем народонаселения [club150802243|ФНИСЦ РАН]. 

От Вологодского научного центра РАН участие приняли директор ФГБУН ВолНЦ РАН д.э.н. А.А. Шабунова; зам. директора, зав. отделом исследования уровня и образа жизни населения к.э.н. О.Н. Калачикова; зав. лабораторией исследования проблем развития трудового потенциала, вед.н.с. к.э.н. Г.В. Леонидова; ст.н.с. к.э.н. Г.В. Белехова; ст.н.с. Соловьева Т.С. 

Главными вопросами дискуссионной площадки конференции в 2023 г. стали основные тенденции и детерминанты демографических показателей современной России (рождаемость, смертность, расселение и миграция населения), человеческого потенциала России (образование, физическое, психическое и социальное здоровье населения и определяющие их факторы), уровня и качества жизни населения. 
 
Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8470 

#ВолНЦРАН #Исследования_ВолНЦРАН #Сотрудничество_ВолНЦРАН #конференция #ФНИСЦРАН #демография #уровеньжизни"
8215,1680010090,22,0,0,774,"#Прямосейчас директор ВолНЦ РАН д.э.н. А.А. Шабунова и зав. лаб., в.н.с. к.э.н. Г.В. Леонидова принимают участие в VI Международной научно-практической конференции Римашевские чтения «Сбережение населения России: здоровье, занятость, уровень и качество жизни», организатором которой является Институт социально-экономических проблем народонаселения имени Н.М. Римашевской (ИСЭПН ФНИСЦ РАН).

#ВолНЦРАН"
8214,1679989911,10,1,0,446,"23 марта 2023 г. в Вологодском научном центре РАН прошла конференция «Механизмы регулирования регионального и городского развития», ставшая одной из дискуссионных площадок III Вологодского регионального форума с международным участием «Право и экономика: стратегии регионального развития». 

Организаторами Форума выступили Правительство [club24699245|Вологодской области], [club54130594|Северо-Западный институт] (филиал) Университета имени О.Е. Кутафина (МГЮА), [club18864988|Ассоциация юристов России] и Вологодский научный центр РАН. 

Конференция объединила более 30 ученых, экспертов, практиков в области права, экономики и в социальной сфере из Вологды, Москвы, Санкт-Петербурга, Саратова и других городов России. 

В ходе активного обсуждения докладов участники конференции выдвинули ряд предложений и рекомендаций по совершенствованию мер правового регулирования и правоприменительной практики в области регионального и городского развития.

🔎 Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8468

#ВолНЦРАН #Конфереции_ВолНЦРАН #конференция #Сотрудничество_ВолНЦРАН #региональныйфорум"
8213,1679660698,23,1,0,695,"⚡Сотрудники ВолНЦ РАН приняли участие в работе Межрегиональной конференции «Среднее профессиональное образование: треки развития»

В рамках Всероссийского чемпионатного движения по профессиональному мастерству с 13 по 24 марта 2023 г. прошел региональный чемпионат «Профессионалы» под эгидой Правительства [club24699245|Вологодской области], [club69756155|Департамента образования Вологодской области], регионального координационного центра чемпионатного движения по профессиональному мастерству [club186569821|БПОУ ВО «Вологодский колледж технологии и дизайна»], [club206026760|Центра опережающей профессиональной подготовки Вологодской области]. 

В Деловой программе Чемпионата состоялись отраслевые круглые столы с работодателями, а также Межрегиональная конференция «Среднее профессиональное образование: треки развития». От Вологодского научного центра РАН в конференции приняли участие зав. лаб., в.н.с. к.э.н. Г.В. Леонидова и с.н.с. к.э.н. М.А. Головчин. 

Зав. лабораторией, в.н.с. к.э.н. Г.В. Леонидова выступила с докладом «Потребность в кадрах в оценке работодателей г. Вологды» на заседании секции «Синхронизация кадровых потребностей экономики региона и системы подготовки кадров в профессиональных образовательных организациях», проходившей на базе БПОУ ВО «Череповецкий химико-технологический колледж». Г.В. Леонидова показала ряд оценочных характеристик работодателей по поводу причин дефицита кадров, способах поиска персонала и эффективность используемых способов, остановилась более подробно на проблеме распространения практики работы не по специальности занятого населения региона, ее причинах и последствиях и дала рекомендации по использованию результатов исследования в профориентационной работе с молодежью. 
 
👉 Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8467

#ВолНЦРАН #Исследования_ВолНЦРАН #Сотрудничество_ВолНЦРАН #конференция #чемпионатпрофессионалы"
8212,1679570693,7,1,0,517,"Научный семинар «Оценка соответствия заданий итоговой государственной аттестации за 9 и 11 классы материалам учебников (“Мохообразные”)» прошел в #ВолНЦРАН 

С результатами исследований, посвященных оценке соответствия заданий государственной итоговой аттестации за 9 и 11 классы материалам учебников биологии по теме «Отдел Мохообразные», 22 марта 2023 года на семинаре выступила инженер-исследователь лаборатории биоэкономики и устойчивого развития ВолНЦ РАН Мария Михайловна Кузнецова. 

📚 В рамках доклада была затронута проблема исправления выявленных ошибок в учебной литературе для школьников, поднят вопрос о значимости практических занятий с детьми при подготовке к экзамену. 

Результаты исследования показали, что для подготовки к ОГЭ и ЕГЭ материалов школьных учебников будет недостаточно. Активная дискуссия, развернувшаяся в процессе обсуждения доклада, подчеркнула актуальность поднятых проблем и необходимость дальнейшего транслирования полученных результатов. 

📍Подробности читайте на сайте: http://www.vscc.ac.ru/activity/view?id=8465 

#семинары #педагогика"
8211,1679487283,26,0,0,606,"Сотрудники Вологодского научного центра РАН приняли участие в Уральском социологическом форуме, посвященном 100-летию Л.Н. Когана 

В рамках Уральского социологического форума, посвященного 100-летию выдающегося советского и российского ученого Льва Наумовича Когана, 17-18 марта 2023 года в [club22941070|Уральском федеральном университете имени первого Президента России Б.Н. Ельцина] прошли XXIII Уральские социологические чтения «Личность, культура, общество: наследие Л.Н. Когана и современность». 
В Чтениях приняли участие зав. лаб., в.н.с. ВолНЦ РАН к.и.н. Уханова Юлия Викторовна и м.н.с. ВолНЦ РАН Жданова Ангелина Эдуардовна. 

Ю.В. Уханова являлась модератором секции «Культура участия и общественная активность» и представила коллегам доклад на тему «Межсекторное социальное партнерство как основа развития малых территорий: возможности и риски». 
А.Э. Жданова выступила с докладом по теме «Комфортная городская среда малых территорий: проблемные точки и перспективы развития» в рамках секции «Городская культура, культура горожан и городских сообществ». 

Участие в мероприятии сотрудников ВолНЦ РАН представляет практическую значимость для дальнейшей проработки вопроса о создании Социологического Центра на базе ВолНЦ РАН и является серьезным шагом в развитии социологического направления в регионе. 
 
Подробнее на сайте: http://www.vscc.ac.ru/activity/view?id=8462 
 
#ВолНЦРАН #Исследования_ВолНЦРАН #Сотрудничество_ВолНЦРАН #УрФУ #во35 #форум #социология"
8210,1679406775,10,0,0,448,"📢 Сотрудники ВолНЦ РАН приняли участие в работе VII Санкт-Петербургского Международного Форума труда 
 
С 15 по 17 марта 2023 г. в Санкт-Петербурге состоялась крупнейшая на Евразийском пространстве дискуссионная площадка в сфере трудовых отношений, объединившая представителей профессионального сообщества, власти, бизнеса, образования, профсоюзов. Делегаты, гости и участники [club211436777|Форума] обсудили весь спектр вопросов и проблем, возникающих в ходе трансформации рынка труда в рынок занятости в условиях глобального изменения миропорядка и геоэкономики. 

От Вологодского научного центра РАН участие в работе Форума приняли в.н.с., зав. лабораторией к.э.н. Г.В. Леонидова и с.н.с. к.э.н. А.В. Попов. 

К.э.н. Галина Валентиновна Леонидова выступила с докладами «Качество трудовых ресурсов в условиях дестандартизации занятости» (основан на результатах исследований по теме НИР «Институты воспроизводства человеческого капитала в современной России» (FMGZ-2022-0008)), «Риски и возможности работы не по специальности». К.э.н. Андрей Васильевич Попов представил доклады по темам «Городская и сельская занятость в России перед вызовами глобальной неопределенности» (подготовлен к.э.н. А.В. Поповым совместно с Т.С. Соловьевой в рамках гранта РНФ № 22-28-01986), «Социальные резервы труда в ракурсе трудовой активности: каков запас прочности наемных работников в России?». 
 
Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8456 

#Исследования_ВолНЦРАН #Сотрудничество_ВолНЦРАН #ВолНЦРАН #форумтруда #рыноктруда #занятость"
8208,1679285786,33,2,1,1011,"🏓Команда от ВолНЦ РАН накануне отлично показала себя в настольном теннисе на Спартакиаде трудовых коллективов! Игроки из Вологодского научного центра заняли 7 место из 12. 

🤾‍♂В команду вошли: Ригин Василий Александрович(капитан); Ратникова Людмила Валериевна, Румянцев Никита Михайлович, Малышев Михаил Константинович, Рассохина Ирина Игоревна.

#Вненаучные_мероприятия"
8206,1679050435,16,1,0,652,"💼15 марта сотрудники, аспиранты и магистранты Вологодского научного центра посетили кинотеатр «Ленком» для просмотра нового фильма «Нюрнберг». 
🌐Фильм посвящен теме итогов Второй мировой войны и проведения Нюрнбергского процесса. Вокруг исторического события – Нюрнбергского военного трибунала – выстраивается сюжет, включающий и элементы любовной мелодрамы, и шпионского детектива. Присутствует в картине и документальная хроника – заснятые на пленку свидетельства зверств фашистского режима. 

📹Отзывы о фильме:

✏«Очень впечатляют декорации, костюмы, реквизит. Для фильма подобран интересный актерский состав. Фильм стоит посмотреть» 

✏«Фильм оставил двойственное впечатление. С одной стороны художественный фильм, претендующий на историчность, с другой стороны фильм о любви. Вот тут и начинается двойственность, вроде идешь смотреть на Нюрнбергский процесс, а весь фильм смотришь любовную драму главных героев. Сам процесс уходит, на второй план, хотя в фильме есть диалог офицера, где дан ответ зачем был весь этот суд. и это ценно! Если бы меня спросили, порекомендую ли я этот фильм, однозначно , отвечу - да. И не только взрослым, но и старшеклассникам. Нашему современному кинематографу, надо чаще обращаться к таким темам,чтобы были ответы на события, которые происходят в современности» 
 
❗Благодарим администрацию кинотеатра «Ленком» за организацию сеанса

#Вненаучные_мероприятия"
8204,1678971176,48,2,2,830,"✅Ученый ВолНЦ РАН Ворошилов Николай Владимирович стал лауреатом премии имени академика РАН А.И. Татаркина

📰Престижной премии имени академика РАН Александра Ивановича Татаркина удостоен кандидат экономических наук, старший научный сотрудник ВолНЦ РАН Николай Владимирович Ворошилов.

🌐Всероссийский конкурс на соискание премии имени академика РАН А.И. Татаркина проводился Институтом экономики Уральского отделения Российской академии наук в начале 2023 г. среди учёных, занимающихся исследованиями в области территориальных социально-экономических систем и политэкономии. На конкурс принимались работы, развивающие научные идеи академика РАН, доктора экономических наук, основателя уральской экономической науки, создателя научной школы «Региональная конкурентоспособность» Александра Ивановича Татаркина. На соискание премии имени академика РАН А.И. Татаркина в 2023 году было подано 28 заявок из 15 городов России (Екатеринбург, Челябинск, Пермь, Вологда, Москва, Саратов, Новосибирск, Петрозаводск, Уфа, Сочи, Елабуга, Луганск, Донецк, Самара, Белгород).

🏆Поздравляем Николая Владимировича с победой!

♻Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8453

#Достижения #Поздравления #ВолНЦ_РАН"
8201,1678962833,20,4,0,748,"🗝Вологодский научный центр РАН посетили студены и преподаватели [https://vk.com/demidyarsu|Ярославского государственного университета им. П.Г. Демидова].
 
📁Для студентов кафедры социологии и их преподавателей провели экскурсию по структурным подразделениям Вологодского научного центра РАН. Гости посетили научные отделы, типографию, [https://vk.com/vologdanoc|Научно-образовательный центр РАН], биолабораторию, ознакомились с работой объектов социальной инфраструктуры: медицинским кабинетом и спортивным залом. 
 
🔍Зам. директора, зав. отделом исследования уровня и образа жизни населения к.э.н. Калачикова О.Н. рассказала об истории и структуре Научного центра, представила яркие проекты и их результаты, охарактеризовала опыт и методологию проведения социологических исследований в регионе и за его пределами. 
 
🎬В завершении мероприятия для студентов была проведена интеллектуальная игра по мотивам образовательных треков цифровой, финансовой, гражданской и экологической грамотности проекта [https://vk.com/club217421795|«Индустрия грамотности»], реализуемого при поддержке гранта Росмолодежи (руководитель – старший научный сотрудник к.э.н. Косыгина К.Е.). 
5 команд сражались за победу, показали отличные результаты и здоровый дух соперничества. Победители и самые активные участники получили памятные подарки и полезные сладости вологодских производителей. 
 
❗Благодарим коллег из [https://vk.com/demidyarsu|Ярославского государственного университета им. П.Г. Демидова] за визит, будем рады видеть преподавателей и студентов в числе участников научно-практических мероприятий Вологодского научного центра РАН.

#Экскурсии #Сотрудничество #НОЦ"
8196,1678794732,17,0,3,567,
8195,1678782628,22,0,0,563,"#Прямо_сейчас сотрудники Волнц РАН принимают участие в пленарном заседании Всероссийского форума «Здоровые города: единство власти, бизнеса, науки и общества в достижении национальных целей развития». 
В президиуме заседания — губернатор Вологодской области Олег Александрович Кувшинников, председатель комиссии по демографии, защите семьи, детей и традиционных ценностей Общественной палаты РФ Сергей Игоревич Рыбальченко, вице-президент Российского союза промышленников и предпринимателей по социальной политике и трудовым отношениям Виктор Михайлович Черепов"
8194,1678780394,26,2,0,551,"🔍В ВолНЦ РАН состоялась лекция для студентов Вологодского филиала РАНХиГС

13 марта 2023 г. студенты Вологодского филиала РАНХиГС посетили Вологодский научный центр РАН для получения теоретических и прикладных знаний о методах проведения социологических исследований. В качестве лектора выступил старший научный сотрудник к.э.н. Попов Андрей Васильевич.

🛎В ходе выступления ученый познакомил студентов с историей и деятельностью Вологодского научного центра РАН, рассказал о многолетнем опыте проведения междисциплинарных исследований и перспективных областях современной социологической науки. Не обошлось и без сугубо теоретических вопросов, которые подкреплялись иллюстративным материалом об актуальных тенденциях развития российского общества и человечества в целом. В заключение лекции были обсуждены возможности и ограничения социологических методов исследования в эпоху избытка информации. 
 
👥Благодарим коллег за интерес к деятельности Вологодского научного центра РАН и будем рады дальнейшему сотрудничеству!

#Сотрудничество #ВолНЦ_РАН #РАНХиГС"
8193,1678694370,5,1,0,423,
8191,1678438307,6,0,0,424,Конкурс поможет сохранить свежие впечатления о первых опытах изучения родных мест. Разнообразие номинаций дает простор для выбора наиболее близкой темы. Сосредоточение мыслей вокруг одной тематики в будущем поможет развить потенциал в области проектной научной работы
8190,1678365523,124,16,0,2522,"🎓Аспирант ВолНЦ РАН К.В. Кушнерева стала экспертом Международного научного проекта «Антикоррупционный комплаенс в контексте современных моделей государственной антикоррупционной политики»

🌍Начиная с 25 сентября 2022 года на базе НОЦ «Комплаенс» МГУ имени М.В. Ломоносова проходит Международный научный проект «Антикоррупционный комплаенс в контексте современных моделей государственной антикоррупционной политики». В рамках работы проекта аспирант ВолНЦ РАН по направлению подготовки «Финансы, денежное обращение и кредит» Ксения Владимировна Кушнерева присоединилась к более чем 200-м исследователям из 7 стран

♻Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8439"
8189,1678364009,5,0,0,392,"📝🎬Творческая форма рассказа о герое прошлого или настоящего поможет осознанию возможности преодоления трудностей на конкретном примере из жизни. 
Проект повлияет на формирование жизненных ориентиров и позволит проявить творческие и организаторские способности. Участники конкурса смогут в очередной раз доказать, что такие понятия как «честь», «храбрость», «добродетель», «выносливость» сохраняют смысл и на фотографиях, и в интервью, и в сочинениях."
8187,1678186868,25,1,0,566,"🌷Уважаемые женщины! Примите искренние поздравления с приближающимся Международным женским днем – 8 марта! 
 
💎Пусть каждый ваш день будет таким же светлым и ярким, как этот праздник, который всегда был триумфом любви, весны и красоты. 
✨Желаем, чтобы взаимопонимание, тепло и нежность, природное изящество и сияние не покидали вас. И, конечно, чтобы всегда рядом находились близкие и коллеги, вдохновляющие на новые свершения! 
Коллектив ВолНЦ РАН 

#Поздравления #8_марта #Международный_женский_день"
8186,1678172289,17,0,0,557,"🛰В Вологодском научном центре РАН прошел научный исследовательский семинар на тему «Оценка временной доступности объектов придорожного сервиса в регионах»

🚎Инженер-исследователь отдела проблем социально-экономического развития и управления в территориальных системах Арина Юрьевна Кудревич выступила с результатами исследования, посвященного оценке временной доступности объектов придорожного сервиса на туристических маршрутах гг. Вологда – Петрозаводск на основе геоинформационного моделирования.

🌐Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8432

#Научные_семинары #Постфактум"
8184,1678098355,18,0,0,527,"🧷Новостной портал GorodVo опубликовал интервью с заместителем директора ВолНЦ РАН О.Н. Калачиковой

📋Журналист информационного портала GorodVo Татьяна Почтеннова побеседовала с заведующим отделом исследования уровня и образа жизни населения ВолНЦ РАН к.э.н. О.Н. Калачиковой.

🔍Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8430

#СМИ_о_ВолНЦ #Постфактум"
8183,1678090573,60,8,1,2192,"📕Старт корпоративного донорства в Вологодском научном центре РАН 
 
🖍3 марта 2023 года сотрудники Вологодского научного центра РАН приняли участие в акции по сдаче донорской крови на базе БУЗ ВО «[https://vk.com/i_donor_vologda|Вологодская областная станция переливания крови № 1]». 

❗Стоит отметить, что, вне развития корпоративного донорства, многие сотрудники ВолНЦ РАН сдают кровь по личной инициативе уже много лет. Так, из 9 добровольцев большинство уже имели опыт донации крови. 
 
🌐Организатором акции выступила первичная профсоюзная организация при поддержке руководства ВолНЦ РАН. Подготовка к данному мероприятию осуществлялась в тесном сотрудничестве с менеджером по связям с общественностью станции переливания крови Евгенией Алексеевной Смирновой. 
Все участники акции понимали, что они играют важную роль в формировании сообщества кадровых доноров крови. Вырученные от кроводачи денежные средства будут направлены на благотворительность в один из региональных фондов.

#Сотрудничество #Донорство #Вненаучные_мероприятия"
8181,1677842490,24,2,0,836,"❗Исследователи Вологодского научного центра РАН выступили экспертами по изучению реализации общественных практик в Пермском крае

✈В рамках межрегионального сотрудничества научные сотрудники ВолНЦ были приглашены Некоммерческим партнерством «Открытая дверь» в качестве экспертной группы волонтеров-исследователей для анализа и тиражирования социальных практик местных сообществ Пермского края.

♻Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8428

#Сотрудничество"
8180,1677831649,16,1,0,487,"🌐Обсуждение диссертационного исследования к.э.н. Дубровской Ю.В. «Управление пространственным развитием национальной экономики на основе реформирования системы межрегионального взаимодействия: методология и практика» прошло в ВолНЦ РАН

К.эн. доцент Пермского национального исследовательского политехнического университета Дубровская Ю.В. представила результаты диссертационного исследования на тему «Управление пространственным развитием национальной экономики на основе реформирования системы межрегионального взаимодействия: методология и практика» на соискание ученой степени доктора экономических наук по специальности 5.2.3. – Региональная и отраслевая экономика.

🔍Подробности на сайте: http://www.vscc.ac.ru/activity/view?id=8426

#Научные_мероприятия #ВолНЦ_РАН"
8179,1677830006,19,2,0,518,"👥Семинар «Подготовка грантовой заявки: методика и практика» провели в ВолНЦ РАН эксперты из Перми Е.В. Дубровская и Ю.В. Козоногова

🎙2 марта 2023 года состоялся обучающий семинар «Подготовка грантовой заявки: методика и практика». Ведущие – сотрудники Пермского национального исследовательского политехнического университета: ученый секретарь диссертационного совета к.э.н., доцент Е.В. Дубровская и к.э.н., доцент Ю.В. Козоногова

📁На семинаре рассматривались вопросы критериев оценок научных достижений, приоритеты во время оформления заявок, детали и нюансы, требующие внимания при запросе грантового финансирования. Ведущие семинара, представившие рекомендации, являются неоднократными обладателями грантов РФФИ, Министерства образования и науки, РНФ, Фонда В. Потанина. Тематика семинара и выступление Пермских коллег вызвали оживленное обсуждение среди ученых ВолНЦ РАН.

#ВолНЦ_РАН #ПНИПУ #Сотрудничество #Семинары #Гранты"
